Charter;Name;Owner;Population;Unemployment;GDP;GDP per capita;rrr;Type;Civilization;Race;Capitol;Founded;Independence;Atmosphere stage;Mother colony relations;Xcoord;Ycoord;Sector;Platform;CW size;Mother Colony Charter;Region
b3swZsm0AY;Paradise;Nick1547;106;7;446500;4212;0;Water World;United Earth;Human;0;2021-02-20 00:00:00;;3;;123;257;-2/18;web.apewebapps;0;;0
B3WTShozNV;Olldish;Kaison;20768;1;100249463;4827;0;Red Planet;United Earth;Human;0;2023-01-21 00:00:00;;3;123;771;133;0/0;android.gplay;0;hz22MAQlHN;1
b4d3TjJ3tU;Colin;noscopy;19903;2;2929958231;147212;0;Red Planet;United Earth;Human;0;2021-05-19 00:00:00;;4;123;56;-41;1/0;android.gplay;0;nCKL90Hh;1
b5kJtVhpUO;Montana, USA;CAdaddy;48;0;554154;11545;0;Earthlike;United Earth;Human;0;2022-12-24 00:00:00;;3;123;309;-143;0/1;android.gplay;0;FkVlb8M80o;1
B71b4Eyoa7;Ceteria;BlizzardBlivo;2426;7;4610404;1900;0;Lunar;United Earth;Human;0;2022-12-07 00:00:00;;1;123;741;135;75/-79;web.apewebapps;0;0hZgBkjn;0
B9UmjKgFUs;New Wausau;Henrycolony;17;6;202325;11901;0;Red Planet;United Earth;Human;0;2023-03-03 00:00:00;;0;100;-499;-443;0/0;ios.appstore;0;earth;0
ba1oY1VAJx;Great Cryptum;crypt;18426;22;246409291;13373;1;Water World;League of Independent States;Human;1;2022-09-23 00:00:00;2022-11-06 00:00:00;3;123;270;-206;-1/-2;ios.appstore;0;lis;0
BaxxbqhU;evolution 9999;Christonetworks;3133655;36;6229744784038880;1988012332;1;Earthlike;United Earth;Human;1;2022-02-09 00:00:00;2022-02-11 00:00:00;4;123;-787;527;1/0;web.windowsstore;0;earth;0
bCSrGMSnZz;Draconis Ether Processer;Physics59;1701;37;20800536;12228;1;Abandoned World;Alpha Draconians;Reptilian;1;2023-01-16 00:00:00;2023-01-20 00:00:00;3;123;-234;-197;106/-87;web.apewebapps;0;kAUweEUewN;0
bcxWiBOfp3;Holyrock;levenstein;706;0;2977970;4218;0;Lunar;United Earth;Human;0;2023-01-02 00:00:00;;0;123;307;504;11/-49;web.apewebapps;0;uQEV2Xx31c;1
BD5sVS7Mtx;New Skaldia;ArstenUthinnson;2115;19;11641702;5504;0;Lunar;United Earth;Human;0;2023-01-28 00:00:00;;0;123;-514;-688;0/0;android.gplay;0;ft0wgzBui9;0
bD85ND6p;Marine Empire;Marines;145491;13;5821290424;40011;1;Red Planet;United Earth;Human;1;2021-12-27 00:00:00;2022-01-10 00:00:00;4;123;-700;673;0/0;ios.appstore;0;earth;0
BDoeBhAO30;Stemis;Blueflare1528;320200;28;624089460;1949;0;Abandoned World;League of Independent States;Human;1;2022-12-07 00:00:00;2022-12-11 00:00:00;3;123;281;-135;-1/-2;ios.appstore;0;g9lt7iCIvB;1
Betm0yjJ7v;Alexandria;Undeadzombie;4315;0;9040406;2095;0;Lunar;United Earth;Human;0;2022-12-20 00:00:00;;2;123;585;-838;0/0;ios.appstore;0;nyZrAgdZgQ;0
bFWlWOVEf3;Pohoda v pohode;jserbus;5442;0;10036189;1844;0;Red Planet;United Earth;Human;0;2023-01-19 00:00:00;;2;123;945;-177;0/0;desktop.windows;0;earth;0
bg48pD8cs1;My Colony;noob542356;14;0;110000;7857;0;Lunar;United Earth;Human;0;2023-02-13 00:00:00;;0;123;-686;174;0/1;android.gplay;0;3BxyT5tqvG;0
bGmYdh2nfC;Mars;FleecyDukeNL;1765;3;4953117;2806;0;Red Planet;United Earth;Human;0;2018-06-11 00:00:00;;1;123;-443;206;0/0;android.gplay;0;earth;0
bgz9BHqN2p;Eggoland;imhotep19;12429;0;94381699;7594;0;Forest World;United Earth;Human;0;2021-02-12 00:00:00;;4;;687;-483;100/10;desktop.windows;0;;0
BheNBQlQU1;Beltalowda 1;dirtytoilet;656644;9;99612589532;151700;1;Lunar;United Earth;Human;1;2022-11-04 00:00:00;2022-11-09 00:00:00;4;123;-935;-780;1/0;steam.windows;0;earth;1
BHIg51Biwc;Up Link;uplink25;1911;0;25277341;13227;0;Red Planet;United Earth;Human;0;2021-12-09 00:00:00;;2;123;165;860;0/-1;web.apewebapps;0;nCKL90Hh;1
BHs6ORj8L7;future generations technologies;humanityonepure;29748;13;603373595;20283;1;Earthlike;United Earth;Human;1;2022-06-11 00:00:00;2023-02-08 00:00:00;3;123;-618;-968;0/1;steam.windows;0;earth;0
bhvJCR3l1W;The colony Of Tammy The crazy Robot;TammyTheRobot;109;47;266316;2443;0;Earthlike;United Earth;Human;0;2022-01-14 00:00:00;;3;;134;253;3/-57;android.gplay;0;;0
BIbBezPgWr;Post-City;spamdude;14;0;543936;38853;0;Red Planet;United Earth;Human;0;2021-06-01 00:00:00;;0;100;-431;804;0/0;web.apewebapps;0;earth;0
BiQxcTQuAX;Musk1;eLONmUSK1;40;0;18080;452;0;Earthlike;United Earth;Human;0;2023-01-29 00:00:00;;3;100;396;-353;-1/2;web.apewebapps;0;FkVlb8M80o;0
bIwQnfwsME;Lunaria;TheNetherKing;741;0;1268432;1712;0;Lunar;United Earth;Human;0;2022-10-20 00:00:00;;0;123;-682;-489;0/0;android.gplay;0;earth;0
BiX257w7yM;Rickys Trailer;Tamtamtamtam;2593;4;2170681;837;0;Earthlike;United Earth;Human;0;2023-03-08 00:00:00;;4;97;-147;413;54/16;web.apewebapps;0;earth;1
bjU5OD37ZC;Begginings #;Galaxyeliel;10533;23;60441300;5738;0;Red Planet;United Earth;Human;0;2022-11-25 00:00:00;;2;123;-96;903;0/0;web.apewebapps;0;earth;0
bJZUILlPNd;Ares;YourRealDad;20;0;325650;16282;0;Red Planet;United Earth;Human;0;2023-02-01 00:00:00;;0;123;-724;-942;0/2;steam.windows;0;FkVlb8M80o;1
bk4fvzin8R;Terra Nova II;Carteignon;28824;47;97496683;3382;0;Earthlike;United Earth;Human;0;2022-11-08 00:00:00;;4;123;-612;-467;0/0;web.windowsstore;0;earth;0
BkiWTESYra;Voznian Bioprobes;Vozw;600;0;0;0;0;Sugarland;Zolarg Empire;Insectoids;0;2017-03-21 00:00:00;;3;100;-608;-797;104/-86;android.gplay;0;zolarg;0
bKkutYzhBw;Celestile;Celestile;203006;4;11281122580;55570;1;Red Planet;United Earth;Human;1;2017-10-03 00:00:00;2017-10-06 00:00:00;4;100;961;811;-1/0;web.apewebapps;0;earth;0
BkqI2ic9Z5;Marsian;Irfa;14477;21;51316780;3545;0;Red Planet;United Earth;Human;1;2022-11-24 00:00:00;2022-11-29 00:00:00;3;123;803;582;51/-39;ios.appstore;0;vBun9QAw;0
BKQMn2wDcl;Japan;Zambies1;6742;4;320023710;47467;0;Red Planet;United Earth;Human;1;2020-05-12 00:00:00;2021-04-22 00:00:00;2;123;652;-263;0/0;android.gplay;0;earth;0
Bkz0kX7JPH;Reactant;imhotep19;26229;9;1110986658;42357;0;Earthlike;United Earth;Human;0;2020-09-14 00:00:00;;4;;-608;-327;92/-49;desktop.windows;0;;0
bLB3HbkPj1;chill;Tez;351078;78;16464549218;46897;2;Earthlike;United Earth;Human;1;2022-10-21 00:00:00;2022-11-05 00:00:00;4;123;249;-687;0/0;web.apewebapps;0;earth;0
BljcjjKL4J;Independence Speedrun (Do not release me);therealchromedino;11;45;229520;20865;0;Red Planet;United Earth;Human;0;2023-02-18 00:00:00;;0;100;-854;747;0/0;web.apewebapps;0;NUrdW7SznK;1
BLNVL85vw0;ANTS Canada;Autisticcreations763;50;8;20565;411;0;Sugarland;Zolarg Empire;Insectoids;0;2022-01-24 00:00:00;;3;;161;-353;-12/-86;android.gplay;0;;0
bMhfMQER;ahmedmos99;ahmedmedo501;582425;11;165736494907214;284562811;3;Red Planet;United Earth;Human;1;2022-04-19 00:00:00;2022-04-27 00:00:00;4;123;-769;977;0/-1;steam.windows;0;LhXGrPtx;1
bmzJ2DUTtx;Most creative name ever;Okay0530;159417;12;268595675449;1684862;0;Earthlike;United Earth;Human;1;2019-03-08 00:00:00;2019-03-30 00:00:00;4;;87;227;20/-35;steam.windows;0;;0
BN1BzRZ019;Zolo Empire;Ashtonf1;12142;6;441441108;36357;0;Sugarland;Zolarg Empire;Insectoids;1;2022-03-27 00:00:00;2022-04-07 00:00:00;3;123;751;672;104/-86;ios.appstore;0;zolarg;1
bnsPThiLZn;earth1;gawei;11031;53;35532463;3221;0;Earthlike;United Earth;Human;0;2022-11-23 00:00:00;;3;123;914;-13;-1/0;ios.appstore;0;earth;0
BO7fMvwutL;Zaum;Versatran;4;50;79970;19992;0;Red Planet;United Earth;Human;0;2023-01-20 00:00:00;;0;100;857;921;7/-69;steam.windows;0;hbDaYIBG7v;1
bOB0rDxQ5M;Fishland;spamdude;17;29;64889;3817;0;Water World;United Earth;Human;0;2023-02-23 00:00:00;;3;123;356;-350;0/0;web.apewebapps;0;earth;1
bOBogVwLXZ;Piceq;Urfin;207;19;3061483;14790;0;Ice World;League of Independent States;Human;0;2023-03-25 00:00:00;;0;123;205;-130;-1/-2;android.gplay;0;HvhvN5LRjP;0
BoYR5XR7;Woulfens;LiquidFun;12054;8;47725545;3959;2;Lunar;United Earth;Human;1;2022-02-03 00:00:00;2023-01-01 00:00:00;2;123;-447;466;0/0;android.gplay;0;FU377Kt6;0
BoYR5XR7sL;Punoglavci;Svileni02;451;0;1993595;4420;0;Earthlike;United Earth;Human;0;2023-02-09 00:00:00;;3;123;-564;495;0/1;android.gplay;0;73tHnUhjKe;0
bqX4ONQH;New Crapholia;DeepSpaceSteve;44138;9;766714321;17371;3;Abandoned World;League of Independent States;Human;1;2020-02-20 00:00:00;2021-09-02 00:00:00;4;123;-791;-95;0/-1;android.gplay;0;earth;1
Bra06MkBT9;Xcabier;colbya;5388533;38;2775248748439169;515028626;0;Red Planet;United Earth;Human;1;2022-12-02 00:00:00;2022-12-07 00:00:00;4;123;946;510;11/-49;web.apewebapps;0;2BOvNE34;1
brLbh2xtOU;Unknown;Commandermemes2;2128;64;2225937;1046;0;Ice World;Zolarg Empire;Insectoids;0;2023-02-10 00:00:00;;0;74;-369;-980;104/-86;android.gplay;0;zolarg;0
bsoznvXNqM;Gaian Life Reserve;therealchromedino;106;0;231216;2181;0;Earthlike;United Earth;Human;0;2023-02-25 00:00:00;;3;123;-905;-311;0/1;web.apewebapps;0;NUrdW7SznK;1
bt8E8TlCi0;Kuliquo;AngustheWellDone;797;49;2377251;2983;0;Asteroid;League of Independent States;Human;0;2022-12-02 00:00:00;;0;123;-50;-39;-1/-2;android.gplay;0;yUQBrzPR;1
btcsbAF55k;New America;NoopNoop10011;3674;2;8484871;2309;0;Red Planet;United Earth;Human;0;2023-01-25 00:00:00;;1;123;-277;755;0/0;android.gplay;0;earth;1
BTDBdLnePK;Humanity;bryanpogigwapo;999;2;1874980;1877;0;Red Planet;United Earth;Human;0;2021-10-02 00:00:00;;0;123;894;766;0/0;android.gplay;0;earth;0
btpPaMcXiv;Maax-A2;Maax;15;40;37358;2491;0;Water World;United Earth;Human;1;2023-02-01 00:00:00;;3;123;467;-197;0/-1;web.apewebapps;0;yunO78smkV;0
bUlN9ubXJn;First Federation;Alisonuwu;1507;0;2213639;1469;0;Red Planet;United Earth;Human;0;2023-02-20 00:00:00;;1;45;-140;-141;0/0;windows.windowsstore;0;earth;0
bUwylIqjFe;My Colony;Quinnsanity;15190;6;94291666;6207;0;Red Planet;United Earth;Human;0;2023-03-04 00:00:00;;3;123;-360;-337;52/-38;steam.windows;0;YCBNv3SUyG;0
bvIJD8dUQq;Everworld;hoangduong131023;113953;0;9429897056;82753;0;Earthlike;United Earth;Human;0;2022-02-03 00:00:00;;4;123;333;-987;0/1;steam.windows;0;earth;1
BvTT3DCgag;Duchy of Sutheria;Supermaxx2020;98;6;261713;2671;0;Red Planet;United Earth;Human;0;2023-03-22 00:00:00;;0;123;627;77;0/0;android.gplay;0;hz22MAQlHN;1
bWfADE0hXm;My Colony;poloplus;579;0;2557030;4416;0;Earthlike;United Earth;Human;0;2023-03-24 00:00:00;;3;123;-308;-137;0/1;steam.windows;0;z7WPUWnzMA;0
bwFDQBdSPE;Beta;Cappy6400;236;8;219934;932;0;Forest World;United Earth;Human;0;2023-01-25 00:00:00;;3;123;-905;-906;1/0;web.windowsstore;0;haY8aClkwz;0
BWIkK6IG9l;IT Complex Inc;BerkianDragon1993;5632;65;1800849;320;0;Lunar;United Earth;Human;0;2022-12-05 00:00:00;;4;123;-955;419;23/-39;steam.windows;0;3lVnRbKokV;1
bWKEJwXHwi;bbc (big bad colony);brycespotholes;144;61;256575;1782;0;Red Planet;United Earth;Human;0;2023-03-19 00:00:00;;0;123;863;-80;-1/1;steam.windows;0;zYCNAOutSi;0
bwLoJxAMr0;Drone;Builder29031998;50;0;226689;4534;0;Forest World;United Earth;Human;1;2023-01-30 00:00:00;;3;123;-897;-762;0/2;ios.appstore;0;PK4fy2nfcg;0
BwT6wCrC21;Dev2;Devthegod;277;0;543393;1962;0;Earthlike;United Earth;Human;0;2022-12-20 00:00:00;;3;123;-429;-471;0/1;ios.appstore;0;nLTGarphoR;0
Bx1VlH7kot;RockyFormation;imhotep19;7111;0;124790368;17549;0;Asteroid;League of Independent States;Human;0;2020-01-14 00:00:00;;2;;784;-493;94/-88;desktop.windows;0;;0
BXSysQu5UH;Stacis;Hayb37;192;0;790971;4120;0;Red Planet;United Earth;Human;0;2022-12-12 00:00:00;;0;123;-590;-517;0/1;ios.appstore;0;IvwKkU5khK;0
byapMNo8Jd;estetopia;estevxoo;10;80;13213;1321;0;Earthlike;United Earth;Human;0;2022-12-03 00:00:00;;3;123;109;-79;46/-25;ios.appstore;0;6pdjYBYqZh;0
BzPBAMc4uA;My Colony;Ewenlol;3;33;32995;10998;0;Earthlike;United Earth;Human;0;2023-01-31 00:00:00;;3;100;-775;-772;18/-71;android.gplay;0;0ThCgacBrA;0
c00ght5E0e;[PSA] Vartrix;OilChan;7714;79;1499718;194;0;Sugarland;Zolarg Empire;Insectoids;0;2022-11-25 00:00:00;;3;123;-924;-543;105/-86;web.apewebapps;0;Y5vTWbqYNw;1
C0bFF8ZyIo;Brooklyn;imhotep19;2956;0;7436615;2516;0;Red Planet;United Earth;Human;0;2023-03-18 00:00:00;;1;123;-92;-715;51/-38;desktop.windows;0;ugWc8PA0ul;0
c10tnZ7fTT;1;Otometakai1;31618;68;211470444;6688;1;Earthlike;United Earth;Human;1;2023-03-04 00:00:00;2023-03-08 00:00:00;3;123;742;-952;-1/1;web.apewebapps;0;IvwKkU5khK;1
C1rUlNPd9v;Luna;hannelore8anubis;524;0;3561022;6796;0;Lunar;United Earth;Human;0;2023-02-06 00:00:00;;0;123;699;845;0/-1;ios.appstore;0;DyMiwE4N;0
C2AwkkEJ;Gondolin;Wereldvreemd;522827;10;134798889318;257827;1;Lunar;United Earth;Human;1;2022-09-05 00:00:00;2022-09-06 00:00:00;4;123;998;931;-1/0;ios.appstore;0;rJE4I6gV;1
C2WM4DONEk;Heressiah;ForsakenKarma;1413;0;7340231;5195;0;Abandoned World;League of Independent States;Human;0;2022-12-03 00:00:00;;3;123;316;163;-1/-2;android.gplay;0;lis;1
C2X6p81XQk;Mcity1;TinTV1212;57;0;0;0;0;Red Planet;United Earth;Human;1;2023-01-12 00:00:00;;0;100;-141;-876;26/16;android.gplay;0;73Vbtwb8jB;1
c34xV54F4K;ULAZ Refinery;IronMonkey;1066;40;114044024;106983;0;Earthlike;United Earth;Human;0;2023-02-05 00:00:00;;4;123;-190;-933;64/-30;web.apewebapps;0;zmZZGD4dZS;1
c3Gje5dTtW;Kosmos;dudamts;53;15;596528;11255;0;Earthlike;United Earth;Human;0;2022-12-22 00:00:00;;3;123;-668;768;0/1;ios.appstore;0;NUrdW7SznK;0
C3Gto3htTu;...;ACreedsOmen;401;30;1875178;4676;0;Red Planet;United Earth;Human;0;2022-12-16 00:00:00;;0;123;819;71;-1/0;steam.windows;0;5Buk9OjDKR;1
c3xly2heSv;Sugma;xXCyberSp9ceXx;233067;20;275194120863;1180751;0;Red Planet;United Earth;Human;1;2021-12-28 00:00:00;2021-12-30 00:00:00;4;;146;81;112/-18;web.apewebapps;0;;1
c40u6nVh;Kacprzakia;Ikacprzak042;53698;7;2766308377;51516;4;Abandoned World;League of Independent States;Human;1;2020-08-23 00:00:00;2022-08-03 00:00:00;4;123;-39;138;-1/-2;web.apewebapps;0;lis;0
c4lUF05XIq;MariLunar;Marimo;1106627;11;252233626398509;227930121;0;Lunar;United Earth;Human;1;2021-12-01 00:00:00;2021-12-04 00:00:00;4;123;864;-959;-1/1;web.apewebapps;0;earth;0
C5RlmBA5C4;Santiago;RemyMartin007;57;0;223769;3926;0;Earthlike;United Earth;Human;0;2023-02-03 00:00:00;;3;123;-449;-1;-25/-103;web.apewebapps;0;aie0jW9zN9;1
c6hGCGXtsD;Litrowaltro;Stevemcnaire05;50;56;542762;10855;0;Ice World;League of Independent States;Human;0;2023-02-22 00:00:00;;0;123;-257;11;-1/-2;android.gplay;0;6jr8X6ZC;0
c6Oum5irLW;stoopid;KB3JQZ;112;0;1474014;13161;0;Earthlike;United Earth;Human;1;2022-12-03 00:00:00;;3;123;461;723;-1/1;android.gplay;0;PK4fy2nfcg;0
c7wqiAnf0M;Demacia;chisguete;7200112;17;113845533384274;15811634;1;Earthlike;United Earth;Human;1;2021-11-06 00:00:00;2021-11-08 00:00:00;4;123;286;-525;0/1;web.apewebapps;0;8AmTr8WC;1
C9vdjkzV6T;A-162;zach198;13;16;101582;7814;0;Earthlike;United Earth;Human;0;2023-01-16 00:00:00;;3;123;-480;839;0/0;windows.windowsstore;0;hz22MAQlHN;0
C9zdbjbGUb;"Wt1=^]&--/?@!;-),";Lordpyro94;24715;10;111141973;4497;2;Ice World;League of Independent States;Human;1;2023-02-24 00:00:00;2023-02-28 00:00:00;4;123;427;-729;-2/-1;android.gplay;0;yAzbIsgpL8;1
Cb9GZ7v5wp;Morn Terrace;imhotep19;33400;3;3566088034;106769;0;Earthlike;United Earth;Human;0;2023-02-02 00:00:00;;4;123;-788;-119;1/0;desktop.windows;0;ImUVv7fb;0
cbFXfQYRnp;Meadowlark ;JennaRL;309;0;1337619;4329;0;Red Planet;United Earth;Human;0;2023-02-01 00:00:00;;0;123;-536;494;0/0;android.gplay;0;kXxCdc35Qj;1
cBpokteCVY;My Colony;Lenixdj0;1144;1;4524422;3955;0;Lunar;United Earth;Human;0;2022-12-22 00:00:00;;0;123;-572;822;0/0;android.gplay;0;earth;0
cCkhvRIYS5;New Andoria;mattcr11;3855;7;6145714;1594;0;Lunar;United Earth;Human;0;2022-11-18 00:00:00;;3;123;-781;-39;0/0;android.gplay;0;8J6fDuiX;0
Cckm6Ua05g;Laptopia;fezzic181;51;2;221886;4351;0;Asteroid;League of Independent States;Human;0;2023-03-21 00:00:00;;0;123;-62;-256;-1/-2;steam.windows;0;lis;1
cclSZEoeRS;My Colony;YourLocaldiot;158;0;712373;4509;0;Earthlike;United Earth;Human;0;2023-01-09 00:00:00;;3;123;410;-658;0/2;android.gplay;0;FkVlb8M80o;0
CDgFZ2ar;Nucu;therealchromedino;74435;28;1617381715;21729;0;Asteroid;League of Independent States;Human;1;2022-09-26 00:00:00;2022-11-29 00:00:00;4;123;-214;-36;-1/-2;web.apewebapps;0;6jr8X6ZC;1
cdUHmr2j;Terra;Xsicer;19880;0;127872291;6432;0;Forest World;United Earth;Human;1;2022-09-22 00:00:00;2023-01-20 00:00:00;3;123;-10;-531;0/0;steam.windows;0;earth;1
cdUHmr2jc1;theia;Hibernia;2507;12;1025937557;409229;0;Lunar;United Earth;Human;0;2017-08-15 00:00:00;;1;;936;469;82/-96;web.apewebapps;0;;0
CDWSSBogpY;Spicy ;kvan73;5076;0;12782735;2518;0;Red Planet;United Earth;Human;0;2023-02-13 00:00:00;;2;123;-427;706;-3/-37;android.gplay;0;aie0jW9zN9;1
cdY4G9zWhx;Lagger Beach;Bengler9;92259;17;1374427977;14897;0;Earthlike;United Earth;Human;0;2022-11-01 00:00:00;;4;123;-880;-41;0/1;ios.appstore;0;NUrdW7SznK;0
cFhQhSfmMI;Solitus;Elistanius;246;0;1479292;6013;0;Red Planet;United Earth;Human;0;2023-01-30 00:00:00;;0;123;-597;846;0/0;ios.appstore;0;IvwKkU5khK;1
CftbqtkKls;Brizzle ;Jonnywales99;531;18;4942453;9308;0;Asteroid;League of Independent States;Human;0;2023-03-27 00:00:00;;0;94;136;-309;-1/-2;android.gplay;0;lis;1
CfXI0Dpa;russias robot factory;Humanperson;85161;0;0;0;0;Earthlike;United Earth;Human;0;2022-07-02 00:00:00;;4;123;-865;832;103/-27;android.gplay;0;RUoOXeWe;1
cGBc9BVT5d;Aeon 2;ryanorion;6017;9;24944855;4146;0;Lunar;United Earth;Human;1;2023-03-26 00:00:00;2023-03-27 00:00:00;2;123;-209;-231;22/11;desktop.windows;0;VGgvJPVU3y;0
cGHPOFf6K4;Proxima B;Reg333;1351721;33;141066905324;104361;2;Red Planet;United Earth;Human;1;2023-03-01 00:00:00;2023-03-05 00:00:00;4;123;-159;823;0/0;desktop.windows;0;ePWoeRTKVt;1
CI57iIssAi;Tako;tayfunaydar;1887;14;2025930;1074;0;Forest World;United Earth;Human;0;2023-03-26 00:00:00;;3;123;-520;-120;22/11;steam.windows;0;R4adHur3Sp;1
cILBS1GJY4;Port Armstrong;bunkdaddy;372;2;6590555;17717;0;Lunar;United Earth;Human;0;2020-02-24 00:00:00;;0;;-687;-792;79/-33;ios.appstore;0;;1
CImFyX3I;Metropolis;Randomplayer6969;13867;35;48830053;3521;3;Earthlike;United Earth;Human;1;2022-07-04 00:00:00;2023-01-09 00:00:00;3;123;-823;122;0/0;ios.appstore;0;earth;0
CiZLybQJA5;My Colony;Yorgi;331;0;4546007;13734;0;Asteroid;League of Independent States;Human;0;2021-08-31 00:00:00;;0;;-688;-971;106/-55;ios.appstore;0;;0
Cj5ibA5n;GirlyGamerGazell ITC;Electrogamer1943;4146163;18;5647845280970953;1362186021;1;Ice World;League of Independent States;Human;1;2022-03-28 00:00:00;2022-04-01 00:00:00;4;123;-321;197;-1/-2;ios.appstore;0;lis;1
Cj5ibA5nJ6;Meh;Karmablack1313;3018;4;5254189;1741;0;Earthlike;United Earth;Human;0;2023-01-29 00:00:00;;3;123;550;-799;0/0;web.apewebapps;0;dRs3LUFPVU;0
CJQymFBVYU;Johs Region;JohW;4;0;0;0;0;Forest World;United Earth;Human;0;2023-01-10 00:00:00;;3;100;-645;33;0/0;steam.windows;0;earth;1
cjsOIhUB73;The Union;TNTCRAZE;511;47;2066743;4045;0;Earthlike;United Earth;Human;0;2022-12-18 00:00:00;;3;123;-344;304;0/0;android.gplay;0;gZfIccbz;1
ckEZlfKn;Fort Chadwick;Crashjr89;29015;49;90836202;3131;0;Earthlike;United Earth;Human;1;2020-03-12 00:00:00;2020-03-14 00:00:00;4;123;617;817;0/-1;ios.appstore;0;earth;0
CKFyN2pEw2;Muudbaal;yayanx;4930;0;63894329;12960;0;Lunar;United Earth;Human;0;2020-02-18 00:00:00;;2;;588;292;-12/20;desktop.windows;0;;0
Cl7x29nqzh;SpudDr;CarlTheSpud;27;81;915243;33898;0;Desert World;Alpha Draconians;Reptilian;1;2020-07-04 00:00:00;2020-07-04 00:00:00;3;;-31;-345;-22/-70;android.gplay;0;;0
clG34Fj9ZB;Jokay;KingBling;488;3;1277157;2617;0;Red Planet;United Earth;Human;0;2023-01-02 00:00:00;;0;123;484;326;-1/1;ios.appstore;0;hbDaYIBG7v;1
clGwzCD3mR;New Freedmoon;Freedmoon;668;11;3078086;4608;0;Asteroid;League of Independent States;Human;0;2023-03-21 00:00:00;;0;84;-292;-141;-1/-2;web.apewebapps;0;lis;0
ClQHOgqD4Z;Regolith Extraction Incorporated;Josepholden16;22;0;57362;2607;0;Lunar;United Earth;Human;0;2022-11-12 00:00:00;;4;123;-955;419;23/-39;web.apewebapps;0;SgXqoZQ8ZE;1
CMB5IrcQu6;DownBelow;morn704;3759;3;17847048;4748;0;Red Planet;United Earth;Human;1;2022-12-20 00:00:00;;3;123;-601;522;82/-80;desktop.windows;0;hOy1ZyJTXr;1
cmTmQrCu9a;Nunavut;Redcomet1223;5352;2;22197883;4148;0;Lunar;United Earth;Human;0;2023-02-23 00:00:00;;2;123;190;-967;0/2;android.gplay;0;hbDaYIBG7v;1
CmZWACVAbN;Carolan;Carolan;339;0;1220377;3600;0;Forest World;United Earth;Human;0;2023-02-11 00:00:00;;3;123;-226;-696;0/1;android.amazon;0;hz22MAQlHN;1
cN6s8H7b;Arsebadger;TeddiusPrime;3443731;0;732171590481850;212609983;4;Red Planet;United Earth;Human;1;2022-08-21 00:00:00;2022-09-05 00:00:00;4;123;201;-790;54/-86;web.apewebapps;0;earth;0
codUrseO;Hell2;StalinChan;3181636;52;24170691673224;7596938;0;Red Planet;United Earth;Human;1;2021-11-06 00:00:00;2022-01-08 00:00:00;4;123;-95;-764;100/-59;steam.windows;0;earth;1
cODzg5MhOY;Huuman Domination - Noni;RLMYTHICALLEGEND;26588894;83;1129364708637068900;42475054007;1;Ice World;League of Independent States;Human;1;2023-01-13 00:00:00;2023-01-15 00:00:00;5;123;215;-395;-1/-2;web.apewebapps;0;VAAVvLtD6I;1
cOYsANP7S4;Funland2;Art456;2738;0;7900762;2886;0;Red Planet;United Earth;Human;1;2022-10-02 00:00:00;2023-03-13 00:00:00;3;123;170;192;28/-10;android.gplay;0;earth;1
COyVEQ0Atr;Anema Prime;ApeMax;84;0;494559;5888;0;Earthlike;United Earth;Human;0;2023-02-23 00:00:00;;3;123;-855;266;116/-12;android.gplay;0;hmnjDoxdNv;0
cp2Xw95SFv;new hovslund;Poul;80357;7;8635824034;107468;0;Lunar;United Earth;Human;1;2022-02-04 00:00:00;2022-02-05 00:00:00;4;;880;794;25/-101;android.gplay;0;;1
CPRmFc1FrE;Death Valley ;Mikeslope42069;131;3;1104322;8430;0;Water World;League of Independent States;Human;0;2022-11-14 00:00:00;;3;123;-198;57;-1/-2;ios.appstore;0;earth;1
CPsBF04f92;Asuras, the Replicator Homeworld;devilofbelfast;36730;19;465187903;12665;0;Lunar;United Earth;Human;1;2022-11-05 00:00:00;2022-11-07 00:00:00;4;123;-345;-628;11/-48;steam.windows;0;earth;1
Cq930jN2SU;Buena Vista;imhotep19;29109;0;496874732;17069;0;Earthlike;United Earth;Human;0;2020-04-16 00:00:00;;4;;746;-794;103/-95;desktop.windows;0;;0
cQDx19fsdx;Thy Redness;YourRealDad;309;13;21934062;70984;0;Red Planet;United Earth;Human;1;2022-10-06 00:00:00;;0;123;856;620;51/-39;steam.windows;0;vBun9QAw;1
CqisZeb5Ez;Brainiac;imhotep19;232;5;893196;3850;0;Lunar;United Earth;Human;0;2023-03-17 00:00:00;;0;123;558;-851;51/-38;web.apewebapps;0;YCBNv3SUyG;0
cqmBC2b9f8;Breezy Moon;imhotep19;47472;25;1510667330;31822;0;Lunar;United Earth;Human;0;2021-10-01 00:00:00;;4;;-510;183;38/-51;desktop.windows;0;;0
CR6ryKM5hd;Erhen;PhantomRound;687;19;2452669;3570;0;Earthlike;United Earth;Human;0;2023-03-13 00:00:00;;3;123;777;-921;4/25;android.gplay;0;ldXW4hdQiC;1
CrxEcS9Qm5;Trivokia;TRIVOKIA;2540;7;8176953;3219;0;Forest World;United Earth;Human;0;2022-12-07 00:00:00;;3;123;442;-579;0/1;windows.windowsstore;0;uovgjkPi;1
cs2Y9CbTrb;Dfordragon;awatnab;1278714;18;2862900641710;2238891;0;Water World;United Earth;Human;1;2022-12-29 00:00:00;2023-01-12 00:00:00;4;123;-29;893;0/1;windows.windowsstore;0;NUrdW7SznK;0
